"species","rab.all","rab.win.Omnivore","rab.win.Vegan","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"Streptococcus sp. KHUD_013",-1.97225155591901,-1.84774141733896,-2.16884946566001,-1.94651580493552,7.4368804149701,-0.227038513373915,0.414507969041735,0.739235153889397,1,0.634375000000001,0.979597492274728
"Streptococcus sp. oral taxon 431",-1.84071539285886,-1.64101098010867,-2.02619813628676,-0.978237743866693,5.31552331867845,-0.124618132720974,0.437500143526281,0.756103356321965,1,0.643750000000001,0.975993439460147
"Streptococcus sp. KHUD_014",-1.77296765802979,-1.61338951741703,-2.12290567432039,-1.20073408803055,5.14253687141298,-0.213581791826818,0.419689303598504,0.717148588217023,1,0.590625000000001,0.975361028365519
"Streptococcus sp. FSL W7-1342",-1.7575327424096,-1.66417942867174,-1.90645229687026,-1.96417917646146,7.28740719102724,-0.190575078191678,0.424870638281578,0.750337497468352,1,0.644531250000001,0.986371041001779
"Streptococcus sp. HSISS2",-1.66704116647816,-1.62219509852684,-1.8311573867313,-1.25772138341885,5.84749467462491,-0.220600340145983,0.424870638281578,0.666328613526299,1,0.616406250000001,0.977177778896926
"Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006",-1.8327897026393,-1.69975332297515,-2.10438713755473,-1.6721879144593,4.95532295508728,-0.320861843781538,0.348958709054252,0.62899243507985,1,0.5578125,0.96702821179043
"Streptococcus rubneri",-1.94083557605326,-1.94083557605326,-1.96519496876435,-1.42142846265366,6.29742854743265,-0.207528805416667,0.404145300346379,0.725418443582064,1,0.641406250000001,0.98744881054705
"Streptococcus chenjunshii",-2.08874283751568,-2.20738225391353,-1.96877386847761,-0.849890835783109,5.73231368566725,-0.144738710143811,0.47395839236168,0.739245207448126,1,0.692968750000001,0.986890732115799
"Streptococcus equi",-1.70680504892268,-1.49225897587964,-2.0463824326125,-2.10000089367207,5.69256253212131,-0.36478695990808,0.378238631543462,0.597042186087415,1,0.573437500000001,0.976961106184102
"Streptococcus porcinus",-2.22158138699715,-2.20011379863154,-2.24379141647278,-1.28815933856002,5.33288247017692,-0.193035087045395,0.430051973081517,0.64500442544443,1,0.632031250000001,0.968931772331342
"Limosilactobacillus allomucosae",-2.10733108440684,-2.04804196368372,-2.15235054400213,-0.723403527123823,6.72944623515532,-0.098821930494952,0.4455959780921,0.800283966009753,1,0.657812500000001,0.990777022682322
"Ligilactobacillus agilis",0.192710354773959,2.32801442259182,-1.83355001381253,-2.85016949059071,5.18974790333805,-0.563785372399361,0.203126036487036,0.374199347979267,1,0.2078125,0.915092225689881
"Ligilactobacillus salivarius",-1.77742416598676,-1.70330024569161,-2.04751255490882,-1.88134714884181,5.42555937123876,-0.238085116499566,0.404145300346379,0.675248556581732,1,0.595312500000001,0.972961657551162
"Ligilactobacillus acidipiscis",-1.78305112613661,-1.43513328460975,-1.97942138685559,-1.77799361277538,5.23127132250268,-0.284635066670954,0.373057298378818,0.621282235388253,1,0.525781250000001,0.958198295528016
"Levilactobacillus zymae",-0.669171570234797,2.28141020488576,-1.91999620655754,-3.25876112442297,5.34354331916866,-0.529338359829286,0.243524094720476,0.43423542093174,1,0.25390625,0.935408167515194
"Lactiplantibacillus plantarum",-1.82377630037286,-1.74059989903756,-1.8617896557107,-1.6125615483776,6.25684261453614,-0.242759058114967,0.432291822583124,0.672131878904219,1,0.645312500000001,0.986501848862928
"Secundilactobacillus paracollinoides",-1.63643496558955,-1.427823826342,-1.90110502998692,-0.818777477941163,5.27801577571852,-0.146949004805605,0.401041899485425,0.742797301272131,1,0.635156250000001,0.985002397329131
"Lentilactobacillus buchneri",-2.03883437112713,-1.95201802348676,-2.13102488850477,-1.48495077774266,5.69420363148717,-0.214469730666843,0.414507969041735,0.680818905176591,1,0.64453125,0.98565079364091
"Enterococcus gallinarum",-2.1331696702233,-2.1046509162617,-2.17629250941457,-1.39267590610554,5.74462645007308,-0.185243338629931,0.440414642995582,0.711819093783773,1,0.674218750000001,0.987608567055369
"Vagococcus salmoninarum",-2.0824200188037,-2.40944338285022,-1.57879435049288,-0.300183101729072,7.16600258480796,-0.0683035842349236,0.479166713843149,0.696631051592376,1,0.722656250000001,0.993068188373924
"Dolosigranulum pigrum",-1.69051289750373,-1.58818246108222,-1.84540408516792,-0.240554563428983,5.93351586418771,-0.0613296896390028,0.468750070918891,0.810151079604305,1,0.724218750000001,0.993554388956031
"Paenibacillus sp. 481",-1.79794145312781,-1.87719983820352,-1.77465232984317,-1.5463183371617,5.8093402776641,-0.206611272049663,0.430051973081517,0.71644859695256,1,0.628125000000001,0.983189104299992
"Paenibacillus sp. PL2-23",-1.8124077016035,-1.69236626438511,-2.01240629972459,-1.58590233277658,5.62312318202347,-0.235340956750504,0.424870638281578,0.708294874135947,1,0.648437500000001,0.98274982031802
"Paenibacillus sp. DCT19",-2.19295915763694,-2.25941033696311,-2.13654912755569,-1.57126170832443,5.46360667838494,-0.218712610683006,0.41666686042708,0.738266767545869,1,0.682031250000001,0.98567496341185
"Paenibacillus sp. JNUCC-31",-1.05419365900915,2.14776950988275,-1.86094729945525,-4.05453845896897,4.73522541848572,-0.803223344503602,0.155441882399723,0.295706949551045,1,0.1921875,0.752382326762557
"Paenibacillus sp. RC67",-1.12689653239417,3.23674202442136,-2.20925305338694,-4.82904650510357,5.30500380161563,-0.911153420667612,0.177084585601177,0.264726828595284,1,0.18984375,0.799215241415767
"Paenibacillus dendritiformis",1.6813449270506,2.56493091568324,-2.13989080111241,-2.55476273954004,5.72265246017208,-0.391332833770041,0.239584141140091,0.485397922919414,1,0.25234375,0.943204691282266
"Paenibacillus hexagrammi",1.91947329889751,5.5268292666048,-1.83452061107259,-7.04821780057966,4.25050391552411,-1.6158599805733,0.000365399848804012,0.072271201471096,1,0,0
"Paenibacillus lutimineralis",-1.65274232189163,-1.19198188587955,-2.22497248639191,-1.78037328959531,5.9831382422195,-0.21683555561706,0.406250219647385,0.664344834924686,1,0.579687500000001,0.977288958226695
"Paenibacillus rhizovicinus",0.430132016911633,3.73309028930658,-2.11636223229314,-5.25200347513709,6.01132651661294,-0.832640501635981,0.212436194453191,0.328882243381416,1,0.20546875,0.936645564144878
"Paenibacillus konkukensis",-1.66482811385251,-1.39112903863952,-1.94071461534726,-0.838335544729777,5.17826190722558,-0.14536559557879,0.421875181024094,0.758961484724848,1,0.639843750000001,0.984983524047957
"Paenibacillus taichungensis",-2.04424206217363,-2.00902524062181,-2.10443992828932,-1.46539393816269,8.1007430997512,-0.184622849941534,0.437500143526281,0.65213033538769,1,0.639843750000001,0.986795871104575
"Paenibacillus naphthalenovorans",0.157157001833419,2.37949529736023,-1.56282062311243,-2.56299084943411,5.23832344102354,-0.5722070248416,0.229167533102453,0.431029974527253,1,0.23515625,0.936134838529528
"Paenibacillus lautus",-1.48824426672622,-1.4739942988555,-1.57625773544545,-1.47488576394399,5.61198491276507,-0.245182083211821,0.430051973081517,0.7021187304057,1,0.633593750000001,0.986824619424589
"Paenibacillus agaridevorans",-1.87616539333126,-2.21943922897924,-1.46991485184595,-0.5760972231424,6.22274034934587,-0.101625856513903,0.481865325598072,0.768348924888318,1,0.729687500000001,0.990415267523189
"Paenibacillus tritici",-1.86753239241035,-1.75148002321257,-2.03505075773935,-1.74109508165034,5.19850679269575,-0.263285937234065,0.367875965442486,0.657809141991669,1,0.584375000000001,0.97956900029348
"Paenibacillus amylolyticus",-1.9442312291189,-2.18916905652525,-1.78375082204177,-1.48791031187235,7.63198622229751,-0.198255994737008,0.442708464566388,0.644159817952473,1,0.659375000000001,0.986411291127938
"Brevibacillus choshinensis",-0.362187819625513,4.7240779555096,-2.21541920119889,-7.13242571343453,6.32061234490575,-0.924976562657011,0.187501159223769,0.251842415199269,1,0.19296875,0.876456215515507
"Aneurinibacillus soli",-1.6144384797495,-1.38892345481395,-1.68069090366409,-2.01221520240214,5.52015265063588,-0.278393528004891,0.398963966228268,0.639525309695761,1,0.595312500000001,0.980563547324037
"Bacillus sp. DX3.1",-1.82358733673844,-1.65949151058337,-2.02748206928987,-1.43943313767479,5.260705493344,-0.274184921961765,0.375000301404768,0.605491691703963,1,0.553906250000001,0.960913035159439
"Bacillus infantis",-1.61552672690525,-1.41425565121526,-1.75436464093333,-0.900939837322221,5.24461058727589,-0.154440799979496,0.404145300346379,0.757243568803988,1,0.633593750000001,0.986132212500197
"Neobacillus oceani",-1.7967021138421,-1.56947019247901,-2.0452097310806,-2.06351563868155,4.85715868738098,-0.303255172318337,0.367875965442486,0.620338226376478,1,0.537500000000001,0.95920472629396
"Lysinibacillus sp. SGAir0095",-1.98796883353456,-2.1439169861374,-1.71451275687873,-0.488353504095816,6.92483989966967,-0.0579609755159204,0.453125106902353,0.849248278992658,1,0.704687500000001,0.988745415697756
"Rossellomorea sp. FM04394",-2.14093181898731,-2.22073493649857,-1.93222497796087,-1.15660240325664,6.75080195093211,-0.249043355554801,0.430051973081517,0.722395403977316,1,0.673437500000001,0.988132775819722
"Virgibacillus halodenitrificans",-2.05846252727589,-2.18240707033357,-1.58101507200402,-0.361957408541585,6.19500416794016,-0.0550055280229369,0.466321319211998,0.85314036673857,1,0.690625000000001,0.990244106459519
"Cytobacillus firmus",-2.21749499949864,-2.02447953173415,-2.46612033199276,-1.83552812402016,6.11745603954724,-0.261982545602303,0.406250219647385,0.658348847547827,1,0.611718750000001,0.978420121801745
"Halobacillus andaensis",-1.97938459052158,-2.14116989619078,-1.79117374978445,-1.1811192843148,7.12308204689035,-0.194682587465489,0.44791678569462,0.688714856084032,1,0.666406250000001,0.987887171119816
"Halobacillus halophilus",-2.15934316708617,-2.13004944661939,-2.1930947161144,-1.20517815931877,6.13783361951967,-0.208785839202966,0.424870638281578,0.663237025867134,1,0.6328125,0.98248662565237
"Priestia filamentosa",-2.00696351649483,-2.10504325812638,-1.88797771661445,-0.893927217848249,6.20211230346256,-0.137357834530935,0.461139983838242,0.783355781859638,1,0.702343750000001,0.99234184152865
"Niallia taxi",-2.06345317283161,-2.10000463444889,-2.02701535059612,-1.65940151879209,7.26470519917658,-0.200028044148449,0.442708464566388,0.711216782646241,1,0.673437500000001,0.990789495152835
"Terribacillus sp. FSL K6-0262",-1.63186276271808,-1.54160087372786,-1.92217636618739,-1.20578318606718,5.2229457632039,-0.18975354115962,0.401041899485425,0.741732256812904,1,0.622656250000001,0.978886812609527
"Paraperibacillus marinus",-1.89397196722808,-1.81378744217504,-2.06024251762943,-1.19175963192789,5.30771275426938,-0.174257146611668,0.411458539964782,0.685958287448531,1,0.621875000000001,0.981395593139226
"Paraliobacillus zengyii",-1.07379199881078,2.37834039848119,-1.79060920450269,-3.95009126450242,4.57375635688926,-0.888224166724212,0.191710957260384,0.306640786757752,1,0.1875,0.793399371835358
"Sporosarcina sp. FSL K6-3508",-2.00255651915189,-1.90229221620154,-2.18846989887569,-1.4016712528982,6.00664564529262,-0.188180964451435,0.437500143526281,0.655027494653652,1,0.594531250000001,0.978674867019562
"Alicyclobacillus sp. SO9",-1.81197852094872,-1.5511789318255,-2.06328527122057,-2.13255345904999,4.80386202485771,-0.407432298365524,0.341969304696059,0.590632404215717,1,0.539062500000001,0.946160786454894
"Staphylococcus pseudintermedius",0.663919581546295,4.94890846927498,-1.91218326270635,-5.01669415630025,7.11434490102703,-0.801683260163654,0.243524094720476,0.368279469704056,1,0.24609375,0.946595492586737
"Geobacillus thermocatenulatus",-1.56905596462969,-1.17059716418986,-2.18511067188589,-0.844870949562518,7.19860135233161,-0.12136450091567,0.398963966228268,0.800599802833198,1,0.616406250000001,0.986216201908511
"Listeria grayi",-2.08859355280282,-2.01521260300263,-2.16545164958771,-1.21497270291643,6.20018415031727,-0.140526828884787,0.466321319211998,0.791067831493828,1,0.685156250000001,0.986926786349512
"Exiguobacterium profundum",-2.06516323406685,-2.12535164195837,-1.97555935699969,-1.26474588576356,6.61213259196472,-0.206356073786505,0.440414642995582,0.768016059950579,1,0.671093750000001,0.987588108166013
"Kroppenstedtia eburnea",-1.6747884844105,-1.59235177511676,-1.79275349556777,-1.79979220886816,5.93721569224091,-0.244050691044413,0.411458539964782,0.700375280771145,1,0.639062500000001,0.981681145324488
"Pseudalkalibacillus sp. A8",-1.87302554798026,-1.51209889263561,-2.52639795812325,-2.01568211415277,5.00938222196551,-0.30442012521968,0.395833579489825,0.627981642681821,1,0.535156250000001,0.955318287658981
"Guptibacillus hwajinpoensis",-1.78084575691617,-1.545249599409,-2.1561508352674,-2.09400859778523,5.42806358838201,-0.357590330863621,0.385416940043501,0.630429857655308,1,0.5828125,0.942399760029736
"Allocoprobacillus halotolerans",-0.196325217257522,1.35620361163703,-2.05300010948161,-2.86918125729738,4.94888429851437,-0.578178430447037,0.191710957260384,0.398383226748493,1,0.20703125,0.910640429743068
"Bulleidia sp. zg-1006",-2.02347051398883,-2.2643124974618,-1.79171062184475,-1.11995531678205,7.72156598148092,-0.160603431270325,0.430051973081517,0.627359135651775,1,0.667968750000001,0.977192904729421
"Turicibacter sp. TJ11",-1.71141025865124,-1.40844810959176,-2.10323409804016,-2.04455414768642,5.52135996502605,-0.334415882201496,0.373057298378818,0.585772608219876,1,0.54921875,0.948218413251093
"Parvimonas parva",0.92681333382089,1.90586261272546,-1.83219654912959,-3.22904098816418,5.65048628643684,-0.528496175382487,0.212436194453191,0.420371824443663,1,0.225,0.942198231495918
"Gudongella oleilytica",-1.69351885229079,-1.58644329675507,-1.94917638376365,-1.46079493988046,5.08847940109703,-0.229350021799436,0.401041899485425,0.656732220232625,1,0.580468750000001,0.969842258516458
"Sporanaerobacter sp.",-1.73918240450433,-1.41397045494716,-2.18331128530288,-2.65155624932602,6.69251194402081,-0.381725346916606,0.404145300346379,0.531459624449749,1,0.526562500000001,0.95486466252185
"Ezakiella coagulans",1.57993218624428,2.20839940689897,-1.61121422031355,-2.14136009198618,5.66079516765613,-0.377583417575777,0.227980139005357,0.544803577982065,1,0.29375,0.949896736884008
"Geochorda subterranea",-1.90087372275418,-1.96509401383691,-1.79165677062586,-0.698711554428225,7.21380540145199,-0.0875182077639929,0.44791678569462,0.847068634356301,1,0.689843750000001,0.983624630841375
"Bifidobacterium sp. ESL0790",-1.77343168601342,-1.94606705476584,-1.73346423511465,-1.2646560935303,6.89916754793686,-0.179381310368822,0.409326634621006,0.773307881232292,1,0.649218750000001,0.988509646467898
"Bifidobacterium sp. ESL0682",-1.80091652000713,-1.65162533077421,-2.07821760445879,-2.0848563867698,6.14241703387114,-0.318213153298455,0.39062525967192,0.598896024196339,1,0.575,0.969947805254589
"Bifidobacterium actinocoloniiforme",-1.97502631667022,-1.74945423916242,-2.22028038741742,-1.83054381157668,6.43134667293223,-0.299228402870172,0.404145300346379,0.681656169106001,1,0.580468750000001,0.980421796532709
"Bifidobacterium aquikefiricola",-2.16151323889368,-2.22773727440739,-2.01520888286278,-1.01539778834242,5.45232075062804,-0.129483045638368,0.424870638281578,0.709460704058472,1,0.63515625,0.971741648011029
"Streptomyces sp. FXJ1.172",-1.73603279632991,-1.37694327562588,-2.29979628988574,-1.59163154680868,5.56311349225973,-0.23221397401166,0.424870638281578,0.713187096929164,1,0.600000000000001,0.978438150467356
"Streptomyces sp. NBC_00299",-1.6679567055975,-1.49741526500348,-2.10407075338221,-0.98954106141629,5.81969435776632,-0.155734034745126,0.393782632277474,0.747832817422797,1,0.572656250000001,0.979808382992843
"Streptomyces sp. CGMCC 4.7035",-1.64221527826705,-1.49988548117512,-1.9311381164917,-1.8250228731723,6.1698032192104,-0.207939228663556,0.419689303598504,0.732156671939861,1,0.657031250000001,0.987657559500775
"Streptomyces sp. NBC_00690",-1.33758913305996,-1.16235116227686,-1.67120568938459,-1.58074689252488,5.39680475648314,-0.201801763780588,0.419689303598504,0.716763667794046,1,0.632812500000001,0.981560982201003
"Streptomyces sp. NBC_00075",0.31816930362135,3.2910112293267,-1.76767204902474,-3.9053918227496,5.87880046982405,-0.652932864556987,0.197917742061982,0.366724594123381,1,0.22734375,0.941560923357197
"Streptomyces sp. WAC 01438",-1.4766981887203,-1.32794335004495,-1.65794761434375,-1.26152658190459,5.31808948617324,-0.168289756524424,0.41666686042708,0.71808946853833,1,0.637500000000001,0.977405300030707
"Streptomyces sp. NBC_01237",-2.27832997715278,-2.23922342250131,-2.39131602034875,-1.53146241400873,5.9676892989186,-0.210835316335254,0.427083501745963,0.714792807332274,1,0.647656250000001,0.98678808737609
"Streptomyces sp. LX-29",1.73762772826804,3.79417931254292,-1.7616848136311,-5.27613898118501,3.06246457587713,-1.83847127054535,0.000365399848804012,0.0664326651639942,1,0,0
"Streptomyces sp. NBC_01431",-2.33331162850623,-2.32106670556731,-2.34565908174216,-1.60993592572923,6.06034559361034,-0.221300134554617,0.435233307989157,0.685825334041665,1,0.600000000000001,0.98297559315968
"Streptomyces sp. BI20",-1.95553799511677,-2.31118851725264,-1.8031665843114,-1.16992967493726,6.87256441573723,-0.151766086409381,0.440414642995582,0.689433103175789,1,0.698437500000001,0.989742101409251
"Streptomyces sp. NBC_00028",-1.95292207971852,-1.98537354807631,-1.9234081908399,-1.2051309144106,8.36152414786556,-0.181383422674358,0.4455959780921,0.640591913873289,1,0.667968750000001,0.984005383788984
"Streptomyces sp. CGMCC 4.1772",-1.75557886095417,-1.80944906334362,-1.65713403166934,-1.75530218945658,6.65393899581269,-0.19663245438763,0.442708464566388,0.683563290884543,1,0.636718750000001,0.98496313657266
"Streptomyces sp. NBC_00996",-1.66723151827304,-1.5356394649554,-1.89284013616815,-1.25595807897991,5.35232784336453,-0.214257228810493,0.404145300346379,0.668888526947064,1,0.561718750000001,0.977636446344184
"Streptomyces sp. NBC_00344",-0.478558904439987,1.91485420671516,-2.07470454802675,-4.5435787916407,4.83360045764906,-0.758314346637404,0.229167533102453,0.327016616796292,1,0.20703125,0.888858615376941
"Streptomyces sp. NBC_01538",-1.87069870598683,-2.01140700987971,-1.74900947457541,-1.91931780165725,5.82975694553062,-0.274863464430664,0.39062525967192,0.714946194305505,1,0.660937500000001,0.983504332661896
"Streptomyces sp. NBC_01176",-1.82217990268805,-2.00365439711499,-1.65588433204839,-1.63269432816998,6.46964193802487,-0.292984047646409,0.419689303598504,0.688958841354889,1,0.672656250000001,0.984715972329805
"Streptomyces sp. Rer75",-2.08943822714278,-2.16660019529577,-1.87341788509048,-1.0759136987716,6.53335228416267,-0.21760269692795,0.442708464566388,0.712634119077312,1,0.681250000000001,0.986783799193154
"Streptomyces sp. NBC_01476",-1.58809749318713,-1.23179227881298,-1.81938457599288,-1.5421464616075,6.04520060638666,-0.271595534384219,0.398963966228268,0.556647618001303,1,0.55,0.957321197472463
"Streptomyces sp. NBC_01716",-2.23549843729231,-2.26851418340783,-2.13571630832016,-1.02536735050355,5.9972546812712,-0.179695473057877,0.455958648521652,0.711596451509407,1,0.682031250000001,0.986575232202397
"Streptomyces sp. NBC_01216",-0.810520581689802,1.98090674282647,-2.20758418951317,-4.25167196921286,4.79784011508573,-0.755925094999109,0.207254882531613,0.338693602539042,1,0.20859375,0.797674801062015
"Streptomyces sp. NBC_00376",-1.81602706255734,-1.66968661009983,-2.10759614490953,-2.44326848111838,6.52754679093799,-0.320317430101884,0.378238631543462,0.600366365288382,1,0.575781250000001,0.976411280594218
"Streptomyces sp. NBC_00859",-2.15970836447553,-2.41068730151406,-1.86642636456944,-1.47686011700535,7.39000569294976,-0.19589638589774,0.435233307989157,0.62378442258304,1,0.644531250000001,0.97714365550203
"Streptomyces sp. HSG2",-2.04407968511173,-2.1057813403666,-2.02362891326527,-1.48381938635174,6.08948451376145,-0.212803901525577,0.419689303598504,0.65640403100235,1,0.607812500000001,0.977600844827891
"Streptomyces cadmiisoli",-2.18360860451238,-2.35344618820772,-2.13267225996482,-0.831955342938832,6.1165036962503,-0.14429638338577,0.442708464566388,0.665829188952661,1,0.637500000000001,0.980486257069561
"Streptomyces malaysiensis",-1.64722078049113,-1.42563329086645,-1.91231423611248,-2.1847260851991,7.47214573890261,-0.236048989950637,0.398963966228268,0.738972193869102,1,0.625000000000001,0.985870964165574
"Streptomyces iranensis",-1.76431548017474,-1.60494879478858,-2.0083344706998,-1.85136966614292,5.21650545408616,-0.301563917520296,0.395833579489825,0.636413500846403,1,0.595312500000001,0.95346370461743
"Streptomyces globisporus",4.03918144981305,6.33610302090665,-2.28028621943059,-9.20320316191317,3.30607220839598,-2.57910513939236,0.000365399848804012,0.0248726734449231,1,0,0
"Streptomyces alboflavus",-1.87863403781412,-1.63334994711701,-1.92840010276354,-1.79901081129833,7.08960991799928,-0.224798126136726,0.41666686042708,0.726148776736327,1,0.621093750000001,0.985000856023654
"Streptomyces platensis",-1.91872240792779,-2.09490266197101,-1.70874038579065,-1.02079870796285,6.93985857999673,-0.147607831811422,0.468750070918891,0.758151544248074,1,0.678125000000001,0.987068103187198
"Streptomyces cynarae",0.0909331043160648,3.24203656003147,-1.89126300763204,-3.56518534425381,5.47937601878055,-0.740774091054908,0.196892263794227,0.319227488171235,1,0.1890625,0.890388672839043
"Streptomyces netropsis",-2.1762769248873,-2.32481061476413,-2.08064685943973,-1.72335839039756,6.27176254774294,-0.259664605928978,0.427083501745963,0.71790132966182,1,0.684375000000001,0.985426154677288
"Streptomyces solicamelliae",0.0611740526018103,2.79789563310835,-1.94459953191713,-3.28008484992257,5.30896364953647,-0.721534681795518,0.203126036487036,0.347564535409503,1,0.2015625,0.893270249717998
"Streptomyces armeniacus",-0.298784551510675,1.88033739631584,-1.77678802973376,-3.4238183641443,5.3601569554602,-0.673089689075766,0.208334332711949,0.38954860154752,1,0.21953125,0.92516127314357
"Streptomyces roseicoloratus",-1.70113386319805,-1.5213854773993,-1.89968595616854,-1.53195202754592,4.95640953740552,-0.239489809793054,0.385416940043501,0.71154844335987,1,0.614843750000001,0.982019800858159
"Streptomyces atratus",-2.08154053802074,-1.7888365814754,-2.43568547519465,-1.50842734218887,5.94974187039263,-0.210739478931975,0.427083501745963,0.679341829540579,1,0.642968750000001,0.984594798338247
"Streptomyces formicae",-2.02700463024778,-2.1557621937046,-1.67475178526538,-1.23300089660647,6.56373789481821,-0.218822143371916,0.44791678569462,0.693481445041183,1,0.675781250000001,0.979787505938153
"Streptomyces katrae",-1.92102692342009,-1.31474118396712,-2.5620396161623,-1.88399357584596,4.99695548745585,-0.33693989615622,0.343750391434289,0.639259066241701,1,0.566406250000001,0.974680231389967
"Streptomyces flavofungini",-1.5733086114303,-1.44083028764309,-1.69710387364413,-1.78007472060634,5.90759001258558,-0.259221733400477,0.395833579489825,0.576552381547844,1,0.567968750000001,0.976517699094329
"Streptomyces cinnabarinus",-0.536076134170134,2.57169136341016,-1.83802520967063,-4.25699838116381,5.64113735021243,-0.750197530614263,0.212436194453191,0.364583751173849,1,0.225,0.891916733645252
"Streptomyces asoensis",-1.80173476130762,-1.66584737062791,-2.17160728267909,-1.62630038654923,5.61902708353991,-0.236683001587692,0.421875181024094,0.703087541599056,1,0.619531250000001,0.980243953580313
"Streptomyces coeruleorubidus",-1.76802507670654,-1.61274228434818,-1.88270416091422,-1.77694753918176,5.8318069445675,-0.25111700338368,0.398963966228268,0.650218109987084,1,0.623437500000001,0.981506975624795
"Streptomyces prunicolor",-1.6273031805008,-1.58002535941268,-1.70845147045022,-1.49758229636522,5.29530082500802,-0.283320473685072,0.432291822583124,0.61817086724377,1,0.591406250000001,0.972039355502499
"Streptomyces nigrescens",-1.56174269071108,-1.43506914232152,-1.65408282751906,-1.80934915626848,5.43505599490657,-0.264085034499656,0.411458539964782,0.683629092937422,1,0.619531250000001,0.982274346807179
"Streptomyces griseorubiginosus",-1.72388481712934,-1.61462800874905,-1.9791370152536,-1.51930455593871,6.37131531319491,-0.262146592515763,0.404145300346379,0.607530480199446,1,0.576562500000001,0.962193876160766
"Streptomyces viridosporus",-1.99289205696675,-2.0738339402187,-1.89157012591865,-0.973042829386172,5.68108058539248,-0.15669343117477,0.440414642995582,0.670554424564017,1,0.642968750000001,0.979312752167974
"Kitasatospora sp. MMS16-BH015",1.63740686342109,2.34835531003016,-1.66358493967499,-2.79294256618883,6.22014768494087,-0.496998249230522,0.208334332711949,0.448883418853846,1,0.240625,0.942593683084737
"Kitasatospora sp. NA04385",0.911432214880982,2.89186410462233,-2.15042982368673,-2.70999313993491,5.19174889243203,-0.605140138091056,0.202073572267362,0.397690944327106,1,0.2078125,0.937737638202284
"Kitasatospora sp. NBC_00374",-2.23273984986118,-2.31923562578336,-1.88670829235155,-0.956340190309858,6.07399987886258,-0.152700994131268,0.463541749522704,0.753987271471963,1,0.678125000000001,0.9855191982163
"Kitasatospora sp. NBC_00070",-2.02949534318492,-2.19375731176454,-1.71816666744361,-1.01599895914559,7.41706066163535,-0.133097305988266,0.440414642995582,0.653846964483755,1,0.681250000000001,0.987420557023893
"Kitasatospora sp. CMC57",-2.04450229151661,-2.2703803985258,-1.62522772939877,-1.29057933580264,6.53938007970505,-0.200517039678629,0.432291822583124,0.732527759858082,1,0.688281250000001,0.988467409836469
"Kitasatospora sp. NBC_01246",-2.02390169854022,-2.17826061406977,-1.77931157207269,-0.523884578353032,6.27665312531969,-0.0589921687170088,0.466321319211998,0.741097351216752,1,0.695312500000001,0.98786660186721
"Kitasatospora sp. NBC_01266",-1.76601328152869,-1.5997278816159,-2.05365740892505,-1.97746669113951,5.66770586248263,-0.299412447105755,0.395833579489825,0.629916853355881,1,0.579687500000001,0.968883933301835
"Kitasatospora sp. McL0602",-1.77971703502475,-1.66651607130271,-1.96878960035255,-1.74370354977433,5.75407111390309,-0.284517145564514,0.393782632277474,0.606587468199275,1,0.56953125,0.972823473815206
"Streptantibioticus cattleyicolor",1.48173599706949,2.72011358290139,-2.26444801893696,-2.91408074598815,5.68456488932261,-0.53946888944378,0.218750930036074,0.428281352614648,1,0.21875,0.936451113611352
"Peterkaempfera podocarpi",-2.00225968620245,-2.02111030609274,-1.96763601119531,-1.24533235372068,5.53959136868355,-0.195850941322521,0.430051973081517,0.730698490708324,1,0.674218750000001,0.984896034091221
"Microbacterium sp. M",-0.477848239208335,2.1869977433434,-1.86469292748623,-5.08541645382528,5.46886926567252,-0.785177229643635,0.207254882531613,0.346711307162817,1,0.22734375,0.898306866887249
"Microbacterium esteraromaticum",-1.68806818683167,-1.41518997267931,-2.07890623988203,-0.229866804859839,5.61547056583398,-0.0303141884124137,0.479166713843149,0.80599488875367,1,0.680468750000001,0.99109817671607
"Microbacterium aerolatum",-1.92459737154453,-2.05463140362964,-1.78902473905136,-1.17911536871948,6.38398663048222,-0.185248644576914,0.437500143526281,0.702824733806702,1,0.663281250000001,0.986418925724145
"Microbacterium testaceum",-2.15795845560908,-2.20832122547916,-1.94718138052648,-1.12670275150705,6.42537751771192,-0.172835045813298,0.450777313270224,0.718575094178432,1,0.653906250000001,0.986251351284571
"Microbacterium amylolyticum",-1.98791146148162,-1.95679740743673,-1.99247512825821,-1.28163588456783,5.6264565665058,-0.200956429644005,0.440414642995582,0.708815273956945,1,0.636718750000001,0.98573425783083
"Microbacterium lushaniae",-1.55758747646478,-1.41282286234905,-1.81331100207192,-1.63131935216631,5.21996566027388,-0.243468853288068,0.406250219647385,0.659048644118008,1,0.606250000000001,0.981548619260503
"Microbacterium arborescens",-1.99094862231139,-2.04958840794666,-1.93225112628244,-1.78098714335048,5.92468869135711,-0.244229314840219,0.427083501745963,0.682170005919128,1,0.636718750000001,0.982954083864146
"Curtobacterium sp. SP.BCp",-1.91641165279943,-1.81754730491128,-1.96242237844425,-1.59107907639898,6.50558085446679,-0.223087619996507,0.440414642995582,0.693172876949817,1,0.646875000000001,0.985374144385394
